2021 Statistical Area Level 1 (SA1),State,Usual Resident Population,Score,Percentile within State
11904138114,NSW,400,1023.779465,52
11904138116,NSW,362,986.8942505,40
11904138117,NSW,511,1022.24617,52
11904138118,NSW,635,1003.987429,46
11904138120,NSW,208,992.266424,42
11904138121,NSW,408,1032.361972,55
11904138124,NSW,390,939.5465108,26
11904138125,NSW,268,1033.329507,56
11904138126,NSW,403,1055.817212,63
11904138127,NSW,285,1028.000953,54
11904138129,NSW,760,1053.010824,62
11904138130,NSW,790,1032.292779,55
11904138131,NSW,446,964.9773544,33
11904138132,NSW,431,961.7332596,32
11904138133,NSW,568,968.8060671,35
11904138135,NSW,295,1025.192414,53
11904138136,NSW,371,1047.980292,61
11904138138,NSW,416,1037.444581,57
11904138139,NSW,280,1067.47673,67
11904138140,NSW,432,1001.445906,45
11904138141,NSW,265,1046.971222,60
11904138142,NSW,256,1034.413601,56
11904138143,NSW,247,1013.304267,49
11904138144,NSW,437,1015.005252,50
11904138145,NSW,608,1054.920692,63
11904138146,NSW,316,1018.917291,51
11904138147,NSW,447,1085.072417,72
11904138148,NSW,267,1040.630938,58
11904138149,NSW,716,1023.496554,52
11904138150,NSW,251,960.8060073,32
11904138151,NSW,103,961.8807324,32
11904138152,NSW,404,1017.369362,50
11904138153,NSW,607,1012.399644,49
11904138154,NSW,549,950.1749163,29
11904138155,NSW,486,972.7903566,36
11904138156,NSW,415,1007.392331,47
11904138157,NSW,288,1025.855885,53
11904138158,NSW,279,1073.10231,68
11904138201,NSW,287,1108.224407,78
11904138202,NSW,427,1030.041259,55
11904138203,NSW,430,999.2484061,45
11904138204,NSW,230,1108.349476,79
11904138205,NSW,482,1047.944944,61
11904138206,NSW,528,1041.186553,58
11904138207,NSW,685,1013.380218,49
11904138208,NSW,599,1064.645043,66
11904138209,NSW,408,1094.095813,75
11904138210,NSW,406,1131.461788,85
11904138211,NSW,486,1067.412348,67
11904138212,NSW,457,1060.882074,64
11904138213,NSW,275,1006.438547,47
11904138214,NSW,499,1043.77599,59
11904138215,NSW,349,1027.553725,54
11904138216,NSW,249,1090.493053,74
11904138217,NSW,481,944.5604756,27
11904138218,NSW,318,989.7699092,41
11904138219,NSW,422,1027.221265,54
11904138220,NSW,421,1065.323256,66
11904138221,NSW,308,1101.954661,77
11904138222,NSW,685,1062.235669,65
11904138223,NSW,394,1061.235642,65
11904138224,NSW,591,1060.68353,64
11904138225,NSW,447,972.0621957,36
11904138226,NSW,315,965.5603178,34
11904138227,NSW,522,1051.33406,62
11904138228,NSW,458,1029.720519,54
11904138229,NSW,782,1061.776469,65
11904138230,NSW,496,1066.112566,66
11904138231,NSW,314,1056.381368,63
11904138232,NSW,286,975.5766088,37
11904138233,NSW,346,1057.057583,63
11904138234,NSW,412,1042.240541,59
11904138235,NSW,418,1109.723084,79
11904138236,NSW,495,1099.104491,76
11904138237,NSW,346,1090.964159,74
11904138238,NSW,350,1032.799408,56
11904138239,NSW,250,1079.114302,70
11904166801,NSW,586,1052.690291,62
11904166803,NSW,426,1007.538159,47
11904166804,NSW,943,1053.763238,62
11904166805,NSW,380,968.3785577,34
11904166806,NSW,511,1042.500595,59
11904166807,NSW,430,981.8479371,39
11904166808,NSW,482,965.6965557,34
11904166809,NSW,582,1010.461096,48
11904166810,NSW,1147,1053.168729,62
11904166811,NSW,495,1016.97932,50
11904166812,NSW,719,993.6559445,43
11904166813,NSW,478,1009.807139,48
11904166814,NSW,330,1036.444195,57
11904166815,NSW,322,1044.618003,59
11904166816,NSW,590,928.966364,23
11904166817,NSW,529,1074.973886,69
11904166819,NSW,607,1022.060296,52
11904166820,NSW,300,1028.176332,54
11904166821,NSW,275,1031.975333,55
11904166822,NSW,423,1042.454124,59
11904166823,NSW,459,1040.547772,58
11904166824,NSW,433,1096.817277,75
11904166825,NSW,372,1035.217869,56
11904166826,NSW,538,1048.414112,61
11904166827,NSW,383,1085.535447,72
11904166828,NSW,665,1107.478635,78
11904166829,NSW,406,1079.050614,70
11904166830,NSW,458,1037.212422,57
11904166831,NSW,547,1026.562607,53
11904166832,NSW,786,1078.081376,70
11904166833,NSW,398,1002.656222,46
11904166834,NSW,589,1035.159113,56
11904166901,NSW,623,1048.967241,61
11904166902,NSW,500,1046.834579,60
11904166903,NSW,461,962.6896707,33
11904166904,NSW,486,1019.285835,51
11904166905,NSW,495,1003.680322,46
11904166906,NSW,536,1067.731411,67
11904166907,NSW,631,1018.589699,51
11904166908,NSW,586,1017.974378,51
11904166909,NSW,285,1037.293521,57
11904166910,NSW,601,1034.709825,56
11904166911,NSW,485,1018.358722,51
11904166912,NSW,474,1000.973598,45
11904166913,NSW,532,1090.547417,74
11904166914,NSW,510,1039.285996,58
11904166915,NSW,472,1021.071722,52
11904166916,NSW,418,1016.580243,50
11904166917,NSW,278,1026.506753,53
11904166918,NSW,310,971.0213041,35
11904166919,NSW,465,1005.520035,47
11904166920,NSW,398,1018.771218,51
11904166921,NSW,216,1035.152837,56
11904166922,NSW,383,1075.944432,69
11904167001,NSW,496,1038.151485,57
11904167002,NSW,449,997.5681141,44
11904167003,NSW,402,976.0069451,37
11904167004,NSW,538,988.0543011,41
11904167005,NSW,652,1015.426453,50
11904167006,NSW,197,1047.918491,61
11904167007,NSW,321,1048.504682,61
11904167008,NSW,594,1002.559048,46
11904167009,NSW,430,1043.697416,59
11904167010,NSW,555,1032.13756,55
11904167011,NSW,339,1042.3895,59
11904167012,NSW,495,998.217878,44
11904167013,NSW,522,1005.196402,47
11904167014,NSW,409,1047.808467,60
11904167015,NSW,640,1033.143502,56
11904167016,NSW,406,1058.37336,64
11904167017,NSW,393,994.4597052,43
11904167018,NSW,420,1016.785159,50
11904167019,NSW,325,1063.735141,65
11904167020,NSW,515,1000.204863,45
11904167021,NSW,287,984.9853058,40
11904167022,NSW,313,970.5645345,35
11904167023,NSW,661,990.8333691,42
11904167024,NSW,382,957.0623969,31
11904167025,NSW,435,1040.404548,58
11904167026,NSW,455,961.2628074,32
11904167027,NSW,529,1057.874946,64
11904167028,NSW,560,1010.359135,48
11904167029,NSW,264,1005.938868,47
11904167030,NSW,554,952.8187406,30
11904167031,NSW,568,1028.246098,54
11904167032,NSW,578,983.0848283,39
11904167033,NSW,431,1049.767902,61
11904167034,NSW,281,1019.389694,51
11904167035,NSW,423,1001.001672,45
11904167101,NSW,567,1082.585514,71
11904167102,NSW,369,1116.034473,81
11904167103,NSW,303,1150.552359,90
11904167104,NSW,616,1146.859079,89
11904167105,NSW,575,1114.843027,80
11904167106,NSW,903,1173.018991,95
11904167107,NSW,676,1079.443078,70
11904167108,NSW,375,1021.770614,52
11904167109,NSW,936,1120.987386,82
11904167110,NSW,292,1127.145861,84
11904167111,NSW,443,1095.289872,75
11904167112,NSW,763,1112.99479,80
11904167113,NSW,469,1076.536428,69
11904167114,NSW,377,1039.145827,58
11904167115,NSW,1238,1125.916023,83
11904167116,NSW,310,1142.330121,88
11904167117,NSW,391,1074.240099,69
11904167118,NSW,290,1135.709597,86
11904167119,NSW,570,1159.972092,92
11904167120,NSW,262,1115.423337,80
12001138301,NSW,548,1065.674743,66
12001138302,NSW,393,1130.887508,85
12001138304,NSW,282,1128.036743,84
12001138306,NSW,524,1116.31708,81
12001138307,NSW,550,1142.55885,88
12001138308,NSW,389,1108.612449,79
12001138309,NSW,381,1044.599418,59
12001138310,NSW,425,1106.608629,78
12001138311,NSW,386,1082.108868,71
12001138312,NSW,505,1128.410191,84
12001138313,NSW,370,1104.608088,77
12001138314,NSW,458,973.7422514,36
12001138315,NSW,528,1139.699707,87
12001138316,NSW,328,1119.561286,82
12001138317,NSW,315,1119.136195,81
12001138318,NSW,219,1100.888685,76
12001138319,NSW,418,1125.249033,83
12001138321,NSW,365,1151.219902,90
12001138322,NSW,464,1086.587275,72
12001138323,NSW,481,1107.747003,78
12001138324,NSW,456,1077.382959,70
12001138325,NSW,533,1051.577045,62
12001138326,NSW,521,1152.099409,90
12001138327,NSW,347,1102.348653,77
12001138328,NSW,434,1114.53878,80
12001138329,NSW,589,1086.798739,72
12001138330,NSW,477,1101.268452,77
12001138331,NSW,461,1081.871763,71
12001138333,NSW,332,1129.822602,85
12001138334,NSW,535,1097.937373,76
12001138335,NSW,578,1041.190135,58
12001138337,NSW,505,1109.220364,79
12001138338,NSW,517,1123.088711,83
12001138339,NSW,313,1159.877265,92
12001138340,NSW,573,1149.766175,90
12001138341,NSW,469,1163.02721,93
12001138342,NSW,219,1130.587284,85
12001138343,NSW,231,1178.312962,96
12001138347,NSW,524,1119.262974,82
12001138348,NSW,529,1092.762401,74
12001138349,NSW,515,1139.458271,87
12001138351,NSW,519,1117.319205,81
12001138352,NSW,465,1126.537119,84
12001138353,NSW,535,1135.573603,86
12001138354,NSW,371,1140.033764,87
12001138355,NSW,432,1117.533839,81
12001138356,NSW,430,1131.791665,85
12001138357,NSW,470,1128.967729,84
12001138358,NSW,465,1141.546387,88
12001138359,NSW,299,1115.47557,80
12001138360,NSW,582,1134.796843,86
12001138361,NSW,547,1141.680244,88
12001138501,NSW,359,1094.703216,75
12001138502,NSW,287,1178.89423,97
12001138503,NSW,493,1147.742768,89
12001138504,NSW,443,1152.789885,90
12001138505,NSW,492,1166.640425,94
12001138506,NSW,402,1144.903695,88
12001138507,NSW,600,1154.957734,91
12001138508,NSW,410,1141.159998,87
12001138509,NSW,382,1134.389288,86
12001138510,NSW,247,1137.586013,86
12001138511,NSW,369,1160.184463,92
12001138512,NSW,458,1125.099585,83
12001138513,NSW,398,1122.867021,82
12001138514,NSW,413,1084.887589,72
12001138515,NSW,270,1096.677993,75
12001138516,NSW,391,1080.225247,71
12001138517,NSW,384,1179.400745,97
12001138518,NSW,358,1120.459462,82
12001138519,NSW,523,1095.046085,75
12001138520,NSW,451,1087.994433,73
12001138521,NSW,437,1114.336902,80
12001138522,NSW,375,1153.693476,91
12001138523,NSW,462,1125.802152,83
12001138524,NSW,490,1122.548091,82
12001138525,NSW,328,1178.22926,96
12001138526,NSW,405,1165.13214,93
12001138527,NSW,502,1143.997412,88
12001138528,NSW,553,1146.082076,89
12001138529,NSW,364,1118.244266,81
12001138530,NSW,271,1162.468541,93
12001138531,NSW,497,1150.798437,90
12001138532,NSW,416,1141.360217,87
12001138533,NSW,391,1141.716067,88
12001138534,NSW,380,1153.401695,91
12001138535,NSW,418,1147.679303,89
12001138536,NSW,634,1173.379197,95
12001138537,NSW,615,1163.870509,93
12001138538,NSW,460,1141.9749,88
12001138539,NSW,285,1133.428267,85
12001138540,NSW,527,1150.897462,90
12001138541,NSW,342,1151.57475,90
12001138542,NSW,468,1121.206417,82
12001138543,NSW,617,1158.435314,92
12001138601,NSW,354,977.8967835,37
12001138602,NSW,362,1158.410141,92
12001138603,NSW,594,1129.192163,84
12001138605,NSW,383,1145.584661,89
12001138606,NSW,405,1128.713167,84
12001138607,NSW,504,1128.166257,84
12001138608,NSW,271,1065.730584,66
12001138609,NSW,518,1114.520004,80
12001138610,NSW,301,1131.136972,85
12001138611,NSW,461,1127.48153,84
12001138613,NSW,481,1114.855486,80
12001138614,NSW,308,1115.696079,80
12001138615,NSW,486,1128.084103,84
12001138617,NSW,426,1087.262928,73
12001138618,NSW,409,1090.496799,74
12001138620,NSW,398,1122.491266,82
12001138621,NSW,261,1093.312992,74
12001138622,NSW,355,1089.199951,73
12001138623,NSW,537,1047.286975,60
12001138624,NSW,427,971.9286444,36
12001138625,NSW,282,1187.712703,98
12001138626,NSW,385,1119.803375,82
12001138627,NSW,306,1119.222597,81
12001138628,NSW,455,1111.85097,80
12001138629,NSW,608,1139.250787,87
12001138630,NSW,247,1057.830411,64
12001138633,NSW,444,1139.44822,87
12001138634,NSW,608,1071.964393,68
12001138635,NSW,506,992.2706763,42
12001138636,NSW,504,1107.665909,78
12001138637,NSW,474,1097.735437,76
12001138638,NSW,554,1068.875101,67
12001138639,NSW,472,1135.609862,86
12001138640,NSW,853,1143.58889,88
12001138641,NSW,255,1166.016378,94
12001138642,NSW,317,1117.07173,81
12001138643,NSW,380,1115.548456,80
12001138644,NSW,477,1116.850747,81
12001138645,NSW,403,1162.91451,93
12001138646,NSW,439,1058.098124,64
12001138647,NSW,243,1120.873221,82
12001138648,NSW,333,1129.114552,84
12001138649,NSW,406,1124.362248,83
12001138650,NSW,410,1147.543777,89
12001138651,NSW,276,1121.575202,82
12001138652,NSW,366,1071.814195,68
12001138653,NSW,496,1143.83109,88
12001138654,NSW,408,1189.086934,98
12001138655,NSW,365,1107.224618,78
12001138656,NSW,393,1143.714985,88
12001167201,NSW,441,1138.186422,87
12001167202,NSW,431,1074.660094,69
12001167203,NSW,510,1108.982601,79
12001167204,NSW,283,1123.049861,83
12001167206,NSW,325,1107.075061,78
12001167207,NSW,379,1080.192644,71
12001167208,NSW,399,1054.26976,62
12001167209,NSW,459,1078.858845,70
12001167210,NSW,535,1100.309507,76
12001167211,NSW,220,1102.298194,77
12001167212,NSW,254,1109.728557,79
12001167213,NSW,649,1099.011514,76
12001167214,NSW,342,1127.919582,84
12001167215,NSW,289,1031.329671,55
12001167217,NSW,252,1148.89253,90
12001167218,NSW,658,1058.934833,64
12001167219,NSW,316,1110.328113,79
12001167220,NSW,479,1140.69211,87
12001167221,NSW,378,1102.630128,77
12001167222,NSW,316,1101.276937,77
12001167223,NSW,443,1072.188802,68
12001167224,NSW,189,1125.736926,83
12001167225,NSW,347,1129.665833,84
12001167226,NSW,331,1109.704681,79
12001167227,NSW,435,1126.725994,84
12001167228,NSW,468,1132.83317,85
12001167229,NSW,391,1099.243855,76
12001167230,NSW,470,1076.075208,69
12001167231,NSW,370,1101.517446,77
12001167232,NSW,463,1080.055454,71
12001167233,NSW,70,1143.496236,88
12001167234,NSW,477,1098.086785,76
12001167237,NSW,353,1036.074847,57
12001167301,NSW,560,1150.147277,90
12001167302,NSW,447,1148.116102,89
12001167303,NSW,345,1124.247779,83
12001167305,NSW,403,1144.713372,88
12001167306,NSW,1180,1123.941219,83
12001167307,NSW,268,1116.127725,81
12001167308,NSW,441,1129.747406,85
12001167309,NSW,490,1145.42152,89
12001167310,NSW,608,1112.6729,80
12001167311,NSW,445,1130.205795,85
12001167312,NSW,378,1135.465637,86
12001167313,NSW,318,1154.003618,91
12001167314,NSW,1347,1143.687855,88
12001167315,NSW,314,1145.478598,89
12001167316,NSW,708,1126.052932,83
12001167317,NSW,584,1150.730602,90
12001167318,NSW,436,1128.533394,84
12001167319,NSW,414,1156.295252,91
12001167320,NSW,526,1133.980643,86
12001167321,NSW,372,1145.832057,89
12001167322,NSW,345,1068.611521,67
12001167323,NSW,513,1120.160531,82
12002138701,NSW,486,1167.237234,94
12002138702,NSW,248,1136.225047,86
12002138703,NSW,186,1218.393652,100
12002138704,NSW,429,1161.757511,93
12002138705,NSW,391,1156.163883,91
12002138706,NSW,479,1156.147795,91
12002138707,NSW,305,1146.816179,89
12002138708,NSW,574,1184.47525,98
12002138709,NSW,477,1144.04845,88
12002138710,NSW,501,1145.028679,89
12002138711,NSW,312,1191.620229,99
12002138712,NSW,397,1205.428916,100
12002138713,NSW,360,1184.618937,98
12002138714,NSW,559,1040.956175,58
12002138715,NSW,536,1210.328522,100
12002138716,NSW,502,971.9602179,36
12002138717,NSW,367,1174.107116,96
12002138718,NSW,411,1167.28259,94
12002138719,NSW,297,1215.720939,100
12002138720,NSW,412,1160.753513,92
12002138721,NSW,490,1188.606811,98
12002138722,NSW,324,1208.658057,100
12002138723,NSW,454,1183.745353,97
12002138725,NSW,275,1134.481431,86
12002138726,NSW,434,1176.218884,96
12002138727,NSW,367,1174.327691,96
12002138728,NSW,354,1145.681305,89
12002138729,NSW,409,1190.397741,98
12002138731,NSW,569,1175.04427,96
12002138732,NSW,399,1167.50353,94
12002138733,NSW,281,1140.326301,87
12002138734,NSW,373,1183.803575,97
12002138735,NSW,227,1179.143043,97
12002138736,NSW,649,1175.449073,96
12002138737,NSW,415,1170.738871,95
12002138739,NSW,351,1192.376007,99
12002138740,NSW,292,1203.614134,100
12002138741,NSW,236,1076.78125,70
12002138742,NSW,447,1145.753123,89
12002138902,NSW,444,1147.454346,89
12002138903,NSW,602,1168.981173,94
12002138904,NSW,591,1180.319203,97
12002138906,NSW,566,1194.678626,99
12002138907,NSW,574,1146.450332,89
12002138908,NSW,433,1175.912793,96
12002138911,NSW,623,1158.232016,92
12002138912,NSW,659,1136.691327,86
12002138913,NSW,652,1129.072838,84
12002138914,NSW,517,889.1727739,14
12002138915,NSW,577,1123.029794,83
12002138916,NSW,685,1190.40424,98
12002138917,NSW,614,1178.56021,96
12002138918,NSW,465,1189.191412,98
12002138919,NSW,616,1147.914906,89
12002138920,NSW,397,1181.977182,97
12002138921,NSW,478,1128.37639,84
12002138922,NSW,422,1163.87103,93
12002138924,NSW,498,1186.87496,98
12002138925,NSW,349,1185.568668,98
12002138926,NSW,474,1173.803972,95
12002138927,NSW,414,1160.72624,92
12002138928,NSW,429,1171.088169,95
12002138929,NSW,386,1165.143999,93
12002138930,NSW,548,1170.560644,95
12002138931,NSW,429,1173.333719,95
12002138932,NSW,343,1221.389961,100
12002167401,NSW,511,1196.634252,99
12002167402,NSW,503,1037.364698,57
12002167403,NSW,347,1138.319258,87
12002167404,NSW,583,1158.507461,92
12002167405,NSW,365,1173.101587,95
12002167406,NSW,509,1149.837927,90
12002167407,NSW,426,1114.236023,80
12002167408,NSW,586,1175.761323,96
12002167409,NSW,274,1203.15926,100
12002167410,NSW,527,1186.526674,98
12002167411,NSW,291,1139.049006,87
12002167412,NSW,343,1172.622243,95
12002167413,NSW,752,1163.125523,93
12002167414,NSW,497,1146.642402,89
12002167415,NSW,501,1195.232412,99
12002167416,NSW,648,1179.751921,97
12002167417,NSW,371,1179.76605,97
12002167418,NSW,357,1162.131832,93
12002167419,NSW,321,1192.082136,99
12002167420,NSW,354,1118.305077,81
12002167421,NSW,389,1155.537881,91
12002167501,NSW,447,1135.202224,86
12002167502,NSW,314,1169.266987,94
12002167503,NSW,382,1159.139674,92
12002167504,NSW,460,1138.453945,87
12002167505,NSW,567,1172.521714,95
12002167506,NSW,381,1127.814796,84
12002167507,NSW,490,1153.801127,91
12002167508,NSW,452,1159.845002,92
12002167509,NSW,226,1117.165785,81
12002167510,NSW,712,1162.13641,93
12002167511,NSW,488,1141.12339,87
12002167512,NSW,432,1144.398104,88
12002167513,NSW,402,1163.018171,93
12002167514,NSW,446,1175.499051,96
12002167515,NSW,400,1144.466762,88
12002167516,NSW,664,1116.109262,81
12002167517,NSW,596,1149.728941,90
12002167518,NSW,425,1126.162282,83
12002167519,NSW,488,1136.566964,86
12002167520,NSW,529,1170.494939,95
12002167521,NSW,493,1127.599201,84
12002167522,NSW,619,1108.598056,79
12002167523,NSW,416,1101.517484,77
12002167524,NSW,352,1123.855174,83
12002167525,NSW,703,1166.448668,94
12002167526,NSW,456,1143.639012,88
12002167527,NSW,704,1096.610747,75
12002167528,NSW,776,1146.793263,89
12002167529,NSW,438,1194.367036,99
12002167530,NSW,523,1161.112291,93
12002167531,NSW,480,1067.937186,67
12002167532,NSW,330,1157.935662,92
12002167533,NSW,389,1129.344669,84
12002167534,NSW,501,1125.39511,83
12002167535,NSW,534,1153.956771,91
12002167536,NSW,517,1184.760909,98
12003139201,NSW,529,1045.59751,60
12003139202,NSW,436,1065.33706,66
12003139203,NSW,253,1034.147403,56
12003139204,NSW,379,1139.910163,87
12003139205,NSW,468,1094.726718,75
12003139206,NSW,326,1056.820578,63
12003139207,NSW,572,1122.214719,82
12003139208,NSW,292,1082.512799,71
12003139211,NSW,392,1015.836641,50
12003139212,NSW,718,1050.999578,61
12003139213,NSW,414,1036.876163,57
12003139216,NSW,526,1101.334259,77
12003139217,NSW,294,1064.854896,66
12003139218,NSW,293,1097.235591,76
12003139219,NSW,480,1085.970482,72
12003139220,NSW,391,1061.608137,65
12003139221,NSW,454,1093.044795,74
12003139222,NSW,414,1077.318992,70
12003139223,NSW,282,1142.483852,88
12003139224,NSW,282,1090.753913,74
12003139225,NSW,363,1104.048102,77
12003139226,NSW,262,1102.445483,77
12003139227,NSW,263,1107.290422,78
12003139228,NSW,167,1099.819369,76
12003139229,NSW,273,1041.629282,59
12003139230,NSW,296,1046.939134,60
12003139231,NSW,363,1111.702951,80
12003139232,NSW,761,1035.758733,56
12003139233,NSW,669,1078.622976,70
12003139234,NSW,376,1090.170407,74
12003139301,NSW,487,1076.061642,69
12003139302,NSW,389,1081.08971,71
12003139303,NSW,471,1069.301162,67
12003139304,NSW,407,960.2224203,32
12003139305,NSW,392,1100.246874,76
12003139306,NSW,438,1061.896958,65
12003139307,NSW,241,1006.358556,47
12003139308,NSW,303,1015.473992,50
12003139309,NSW,344,1039.712676,58
12003139310,NSW,219,1031.315609,55
12003139311,NSW,388,1080.050539,71
12003139312,NSW,422,984.3310158,40
12003139313,NSW,548,1052.756347,62
12003139314,NSW,506,1067.486086,67
12003139315,NSW,398,1052.303357,62
12003139316,NSW,528,1067.123447,66
